name	version	resolved	integrity	requires	depend_on_name	depend_on_version	depend_on_resolved	depend_on_integrity	depend_on_requires
string-width	2.1.1	https://registry.npmjs.org/string-width/-/string-width-2.1.1.tgz	sha512-nOqH59deCq9SRHlxq1Aw85Jnt4w6KvLKqWVik6oA9ZklXLNIOlqg4F2yrT1MVaTjAqvVwdfeZ7w7aCvJD7ugkw==	is-fullwidth-code-point:^2.0.0,strip-ansi:^4.0.0					
stream-browserify	2.0.2	https://registry.npmjs.org/stream-browserify/-/stream-browserify-2.0.2.tgz	sha512-nX6hmklHs/gr2FuxYDltq8fJA1GDlxKQCz8O/IM4atRqBH8OORmBNgfvW5gG10GT/qQ9u0CzIvr2X5Pkt6ntqg==		readable-stream	2.3.7	https://registry.npmjs.org/readable-stream/-/readable-stream-2.3.7.tgz	sha512-Ebho8K4jIbHAxnuxi7o42OrZgF/ZTNcsZj6nRKyUmkhLFq8CHItp/fy6hQZuZmP/n3yZ9VBUbp4zz/mX8hmYPw==	core-util-is:~1.0.0,inherits:~2.0.3,isarray:~1.0.0,process-nextick-args:~2.0.0,safe-buffer:~5.1.1,string_decoder:~1.1.1,util-deprecate:~1.0.1
stream-browserify	2.0.2	https://registry.npmjs.org/stream-browserify/-/stream-browserify-2.0.2.tgz	sha512-nX6hmklHs/gr2FuxYDltq8fJA1GDlxKQCz8O/IM4atRqBH8OORmBNgfvW5gG10GT/qQ9u0CzIvr2X5Pkt6ntqg==		safe-buffer	5.1.2	https://registry.npmjs.org/safe-buffer/-/safe-buffer-5.1.2.tgz	sha512-Gd2UZBJDkXlY7GbJxfsE8/nvKkUEU1G38c1siN6QP6a9PT9MmHB8GnpscSmMJSoF8LOIrt8ud/wPtojys4G6+g==	
stream-browserify	2.0.2	https://registry.npmjs.org/stream-browserify/-/stream-browserify-2.0.2.tgz	sha512-nX6hmklHs/gr2FuxYDltq8fJA1GDlxKQCz8O/IM4atRqBH8OORmBNgfvW5gG10GT/qQ9u0CzIvr2X5Pkt6ntqg==		string_decoder	1.1.1	https://registry.npmjs.org/string_decoder/-/string_decoder-1.1.1.tgz	sha512-n/ShnvDi6FHbbVfviro+WojiFzv+s8MPMHBczVePfUpDJLwoLT0ht1l4YwBCbi8pJAveEEdnkHyPyTP/mzRfwg==	safe-buffer:~5.1.0
clone-deep	4.0.1	https://registry.npmjs.org/clone-deep/-/clone-deep-4.0.1.tgz	sha512-neHB9xuzh/wk0dIHweyAXv2aPGZIVk3pLMe+/RNzINf17fe0OG96QroktYAUm7SM1PBnzTabaLboqqxDyMU+SQ==	is-plain-object:^2.0.4,kind-of:^6.0.2,shallow-clone:^3.0.0					
@babel/plugin-syntax-top-level-await	7.10.4	https://registry.npmjs.org/@babel/plugin-syntax-top-level-await/-/plugin-syntax-top-level-await-7.10.4.tgz	sha512-ni1brg4lXEmWyafKr0ccFWkJG0CeMt4WV1oyeBW6EFObF4oOHclbkj5cARxAPQyAQ2UTuplJyK4nfkXIMMFvsQ==	@babel/helper-plugin-utils:^7.10.4					
postcss-custom-properties	8.0.11	https://registry.npmjs.org/postcss-custom-properties/-/postcss-custom-properties-8.0.11.tgz	sha512-nm+o0eLdYqdnJ5abAJeXp4CEU1c1k+eB2yMCvhgzsds/e0umabFrN6HoTy/8Q4K5ilxERdl/JD1LO5ANoYBeMA==	postcss:^7.0.17,postcss-values-parser:^2.0.1					
mute-stream	0.0.8	https://registry.npmjs.org/mute-stream/-/mute-stream-0.0.8.tgz	sha512-nnbWWOkoWyUsTjKrhgD0dcz22mdkSnpYqbEjIm2nhwhuxlSkpywJmBo8h0ZqJdkp73mb90SssHkN4rsRaBAfAA==						
argparse	1.0.10	https://registry.npmjs.org/argparse/-/argparse-1.0.10.tgz	sha512-o5Roy6tNG4SL/FOkCAN6RzjiakZS25RLYFrcMttJqbdd8BWrnA+fGz57iN5Pb06pvBGvl5gQ0B48dJlslXvoTg==	sprintf-js:~1.0.2					
pumpify	1.5.1	https://registry.npmjs.org/pumpify/-/pumpify-1.5.1.tgz	sha512-oClZI37HvuUJJxSKKrC17bZ9Cu0ZYhEAGPsPUy9KlMUmv9dKX2o77RUmq7f3XjIxbwyGwYzbzQ1L2Ks8sIradQ==		pump	2.0.1	https://registry.npmjs.org/pump/-/pump-2.0.1.tgz	sha512-ruPMNRkN3MHP1cWJc9OWr+T/xDP0jhXYCLfJcBuX54hhfIBnaQmAUMfDcG4DM5UMWByBbJY69QSphm3jtDKIkA==	end-of-stream:^1.1.0,once:^1.3.1
postcss-image-set-function	3.0.1	https://registry.npmjs.org/postcss-image-set-function/-/postcss-image-set-function-3.0.1.tgz	sha512-oPTcFFip5LZy8Y/whto91L9xdRHCWEMs3e1MdJxhgt4jy2WYXfhkng59fH5qLXSCPN8k4n94p1Czrfe5IOkKUw==	postcss:^7.0.2,postcss-values-parser:^2.0.0					
postcss-normalize-unicode	4.0.1	https://registry.npmjs.org/postcss-normalize-unicode/-/postcss-normalize-unicode-4.0.1.tgz	sha512-od18Uq2wCYn+vZ/qCOeutvHjB5jm57ToxRaMeNuf0nWVHaP9Hua56QyMF6fs/4FSUnVIw0CBPsU0K4LnBPwYwg==		postcss-value-parser	3.3.1	https://registry.npmjs.org/postcss-value-parser/-/postcss-value-parser-3.3.1.tgz	sha512-pISE66AbVkp4fDQ7VHBwRNXzAAKJjw4Vw7nWI/+Q3vuly7SNfgYXvm6i5IgFylHGK5sP/xHAbB7N49OS4gWNyQ==	
@babel/plugin-transform-property-literals	7.10.4	https://registry.npmjs.org/@babel/plugin-transform-property-literals/-/plugin-transform-property-literals-7.10.4.tgz	sha512-ofsAcKiUxQ8TY4sScgsGeR2vJIsfrzqvFb9GvJ5UdXDzl+MyYCaBj/FGzXuv7qE0aJcjWMILny1epqelnFlz8g==	@babel/helper-plugin-utils:^7.10.4					
path-key	3.1.1	https://registry.npmjs.org/path-key/-/path-key-3.1.1.tgz	sha512-ojmeN0qd+y0jszEtoY48r0Peq5dwMEkIlCOu6Q5f41lfkswXuKtYrhgoTpLnyIcHm24Uhqx+5Tqm2InSwLhE6Q==						
postcss-normalize-url	4.0.1	https://registry.npmjs.org/postcss-normalize-url/-/postcss-normalize-url-4.0.1.tgz	sha512-p5oVaF4+IHwu7VpMan/SSpmpYxcJMtkGppYf0VbdH5B6hN8YNmVyJLuY9FmLQTzY3fag5ESUUHDqM+heid0UVA==		postcss-value-parser	3.3.1	https://registry.npmjs.org/postcss-value-parser/-/postcss-value-parser-3.3.1.tgz	sha512-pISE66AbVkp4fDQ7VHBwRNXzAAKJjw4Vw7nWI/+Q3vuly7SNfgYXvm6i5IgFylHGK5sP/xHAbB7N49OS4gWNyQ==	
eslint-scope	4.0.3	https://registry.npmjs.org/eslint-scope/-/eslint-scope-4.0.3.tgz	sha512-p7VutNr1O/QrxysMo3E45FjYDTeXBy0iTltPFNSqKAIfjDSXC+4dj+qfyuD8bfAXrW/y6lW3O76VaYNPKfpKrg==	esrecurse:^4.1.0,estraverse:^4.1.1					
caniuse-lite	1.0.30001142	https://registry.npmjs.org/caniuse-lite/-/caniuse-lite-1.0.30001142.tgz	sha512-pDPpn9ankEpBFZXyCv2I4lh1v/ju+bqb78QfKf+w9XgDAFWBwSYPswXqprRdrgQWK0wQnpIbfwRjNHO1HWqvoQ==						
@nuxt/cli	2.14.6	https://registry.npmjs.org/@nuxt/cli/-/cli-2.14.6.tgz	sha512-pQzVSlpiS0IyR4rLz9BBgN4jQwaaGL5Sx3tqf8CIKNw7JmiMcDixxhB6kwSplVbzL994/oP/O1B9oKfg0URcrw==	@nuxt/config:2.14.6,@nuxt/static:^1.0.0,@nuxt/utils:2.14.6,boxen:^4.2.0,chalk:^3.0.0,compression:^1.7.4,connect:^3.7.0,consola:^2.15.0,crc:^3.8.0,destr:^1.0.0,esm:^3.2.25,execa:^3.4.0,exit:^0.1.2,fs-extra:^8.1.0,globby:^11.0.1,hable:^3.0.0,minimist:^1.2.5,opener:1.5.2,pretty-bytes:^5.4.1,serve-static:^1.14.1,std-env:^2.2.1,upath:^1.2.0,wrap-ansi:^6.2.0					
@nuxt/friendly-errors-webpack-plugin	2.5.0	https://registry.npmjs.org/@nuxt/friendly-errors-webpack-plugin/-/friendly-errors-webpack-plugin-2.5.0.tgz	sha512-pUgPFmRL56/xuTCGN5rqgTfxvs1N/AYJw7q7tUHiZaBm3UyPgbIVPkadS9njwbFbPD2XcebVy7npQMMVwQJWfA==		chalk	2.4.2	https://registry.npmjs.org/chalk/-/chalk-2.4.2.tgz	sha512-Mti+f9lpJNcwF4tWV8/OrTTtF1gZi+f8FqlyAdouralcFWFQWF2+NgCHShjkCb+IFBLq9buZwE1xckQU4peSuQ==	ansi-styles:^3.2.1,escape-string-regexp:^1.0.5,supports-color:^5.3.0
on-headers	1.0.2	https://registry.npmjs.org/on-headers/-/on-headers-1.0.2.tgz	sha512-pZAE+FJLoyITytdqK0U5s+FIpjN0JP3OzFi/u8Rx+EV5/W+JTWGXG8xFzevE7AjBfDqHv/8vL8qQsIhHnqRkrA==						
invariant	2.2.4	https://registry.npmjs.org/invariant/-/invariant-2.2.4.tgz	sha512-phJfQVBuaJM5raOpJjSfkiD6BpbCE4Ns//LaXl6wGYtUBY83nWS6Rf9tXm2e8VaK60JEjYldbPif/A2B1C2gNA==	loose-envify:^1.0.0					
colorette	1.2.1	https://registry.npmjs.org/colorette/-/colorette-1.2.1.tgz	sha512-puCDz0CzydiSYOrnXpz/PKd69zRrribezjtE9yd4zvytoRc8+RY/KJPvtPFKZS3E3wP6neGyMe0vOTlHO5L3Pw==						
picomatch	2.2.2	https://registry.npmjs.org/picomatch/-/picomatch-2.2.2.tgz	sha512-q0M/9eZHzmr0AulXyPwNfZjtwZ/RBZlbN3K3CErVrk50T2ASYI7Bye0EvekFY3IP1Nt2DHu0re+V2ZHIpMkuWg==						
coa	2.0.2	https://registry.npmjs.org/coa/-/coa-2.0.2.tgz	sha512-q5/jG+YQnSy4nRTV4F7lPepBJZ8qBNJJDBuJdoejDyLXgmL7IEo+Le2JDZudFTFt7mrCqIRaSjws4ygRCTCAXA==		chalk	2.4.2	https://registry.npmjs.org/chalk/-/chalk-2.4.2.tgz	sha512-Mti+f9lpJNcwF4tWV8/OrTTtF1gZi+f8FqlyAdouralcFWFQWF2+NgCHShjkCb+IFBLq9buZwE1xckQU4peSuQ==	ansi-styles:^3.2.1,escape-string-regexp:^1.0.5,supports-color:^5.3.0
postcss-color-gray	5.0.0	https://registry.npmjs.org/postcss-color-gray/-/postcss-color-gray-5.0.0.tgz	sha512-q6BuRnAGKM/ZRpfDascZlIZPjvwsRye7UDNalqVz3s7GDxMtqPY6+Q871liNxsonUw8oC61OG+PSaysYpl1bnw==	@csstools/convert-colors:^1.4.0,postcss:^7.0.5,postcss-values-parser:^2.0.0					
@nuxt/core	2.14.6	https://registry.npmjs.org/@nuxt/core/-/core-2.14.6.tgz	sha512-q8VYmgXWSVLfWc8pNZbm54op2DpKCUl26SYcLAzf91/d1o8JfzeeRy/i2bjbhhgRDvUc7qYVUyGhuMmIiloEkg==	@nuxt/config:2.14.6,@nuxt/devalue:^1.2.4,@nuxt/server:2.14.6,@nuxt/utils:2.14.6,@nuxt/vue-renderer:2.14.6,consola:^2.15.0,debug:^4.2.0,esm:^3.2.25,fs-extra:^8.1.0,hable:^3.0.0,hash-sum:^2.0.0,std-env:^2.2.1					
loader-utils	1.4.0	https://registry.npmjs.org/loader-utils/-/loader-utils-1.4.0.tgz	sha512-qH0WSMBtn/oHuwjy/NucEgbx5dbxxnxup9s4PVXJUDHZBQY+s0NWA9rJf53RBnQZxfch7euUui7hpoAPvALZdA==		json5	1.0.1	https://registry.npmjs.org/json5/-/json5-1.0.1.tgz	sha512-aKS4WQjPenRxiQsC93MNfjx+nbF4PAdYzmd/1JIj8HYzqfbu86beTuNgXDzPknWk0n0uARlyewZo4s++ES36Ow==	minimist:^1.2.0
postcss-minify-gradients	4.0.2	https://registry.npmjs.org/postcss-minify-gradients/-/postcss-minify-gradients-4.0.2.tgz	sha512-qKPfwlONdcf/AndP1U8SJ/uzIJtowHlMaSioKzebAXSG4iJthlWC9iSWznQcX4f66gIWX44RSA841HTHj3wK+Q==		postcss-value-parser	3.3.1	https://registry.npmjs.org/postcss-value-parser/-/postcss-value-parser-3.3.1.tgz	sha512-pISE66AbVkp4fDQ7VHBwRNXzAAKJjw4Vw7nWI/+Q3vuly7SNfgYXvm6i5IgFylHGK5sP/xHAbB7N49OS4gWNyQ==	
cssnano-util-raw-cache	4.0.1	https://registry.npmjs.org/cssnano-util-raw-cache/-/cssnano-util-raw-cache-4.0.1.tgz	sha512-qLuYtWK2b2Dy55I8ZX3ky1Z16WYsx544Q0UWViebptpwn/xDBmog2TLg4f+DBMg1rJ6JDWtn96WHbOKDWt1WQA==	postcss:^7.0.0					
class-utils	0.3.6	https://registry.npmjs.org/class-utils/-/class-utils-0.3.6.tgz	sha512-qOhPa/Fj7s6TY8H8esGu5QNpMMQxz79h+urzrNYN6mn+9BnxlDGf5QZ+XeCDsxSjPqsSR56XOZOJmpeurnLMeg==		define-property	0.2.5	https://registry.npmjs.org/define-property/-/define-property-0.2.5.tgz	sha1-w1se+RjsPJkPmlvFe+BKrOxcgRY=	is-descriptor:^0.1.0
@webassemblyjs/helper-buffer	1.9.0	https://registry.npmjs.org/@webassemblyjs/helper-buffer/-/helper-buffer-1.9.0.tgz	sha512-qZol43oqhq6yBPx7YM3m9Bv7WMV9Eevj6kMi6InKOuZxhw+q9hOkvq5e/PpKSiLfyetpaBnogSbNCfBwyB00CA==						
git-config-path	2.0.0	https://registry.npmjs.org/git-config-path/-/git-config-path-2.0.0.tgz	sha512-qc8h1KIQbJpp+241id3GuAtkdyJ+IK+LIVtkiFTRKRrmddDzs3SI9CvP1QYmWBFvm1I/PWRwj//of8bgAc0ltA==						
is-resolvable	1.1.0	https://registry.npmjs.org/is-resolvable/-/is-resolvable-1.1.0.tgz	sha512-qgDYXFSR5WvEfuS5dMj6oTMEbrrSaM0CrFk2Yiq/gXnBvD9pMa2jGXxyhGLfvhZpuMZe18CJpFxAt3CRs42NMg==						
source-list-map	2.0.1	https://registry.npmjs.org/source-list-map/-/source-list-map-2.0.1.tgz	sha512-qnQ7gVMxGNxsiL4lEuJwe/To8UnK7fAnmbGEEH8RpLouuKbeEm0lhbQVFIrNSuB+G7tVrAlVsZgETT5nljf+Iw==						
leven	3.1.0	https://registry.npmjs.org/leven/-/leven-3.1.0.tgz	sha512-qsda+H8jTaUaN/x5vzW2rzc+8Rw4TAQ/4KjB46IwK5VH+IlVeeeje/EoZRpiXvIqjFgK84QffqPztGI3VBLG1A==						
@webassemblyjs/wast-parser	1.9.0	https://registry.npmjs.org/@webassemblyjs/wast-parser/-/wast-parser-1.9.0.tgz	sha512-qsqSAP3QQ3LyZjNC/0jBJ/ToSxfYJ8kYyuiGvtn/8MK89VrNEfwj7BPQzJVHi0jGTRK2dGdJ5PRqhtjzoww+bw==	@webassemblyjs/ast:1.9.0,@webassemblyjs/floating-point-hex-parser:1.9.0,@webassemblyjs/helper-api-error:1.9.0,@webassemblyjs/helper-code-frame:1.9.0,@webassemblyjs/helper-fsm:1.9.0,@xtuc/long:4.2.2					
postcss-normalize-repeat-style	4.0.2	https://registry.npmjs.org/postcss-normalize-repeat-style/-/postcss-normalize-repeat-style-4.0.2.tgz	sha512-qvigdYYMpSuoFs3Is/f5nHdRLJN/ITA7huIoCyqqENJe9PvPmLhNLMu7QTjPdtnVf6OcYYO5SHonx4+fbJE1+Q==		postcss-value-parser	3.3.1	https://registry.npmjs.org/postcss-value-parser/-/postcss-value-parser-3.3.1.tgz	sha512-pISE66AbVkp4fDQ7VHBwRNXzAAKJjw4Vw7nWI/+Q3vuly7SNfgYXvm6i5IgFylHGK5sP/xHAbB7N49OS4gWNyQ==	
@nuxt/utils	2.14.6	https://registry.npmjs.org/@nuxt/utils/-/utils-2.14.6.tgz	sha512-qzNUPOltOlpbJfSwSJM55Jtj5YXLEq28VVWmagOSsBnoNg07alMtjf0w4SBZdXwryoNlrx0dndMobC35bvzfTg==	consola:^2.15.0,fs-extra:^8.1.0,hash-sum:^2.0.0,proper-lockfile:^4.1.1,semver:^7.3.2,serialize-javascript:^5.0.1,signal-exit:^3.0.3,ua-parser-js:^0.7.22					
dimport	1.0.0	https://registry.npmjs.org/dimport/-/dimport-1.0.0.tgz	sha512-r5Cb8jvJ9YOTKQje2wrD6ncjpyDM4l94+OqgatYNzTb0viKS0/XomCjty1+F827u1pBiPt1ubSYdowZfE1L5Tw==	rewrite-imports:^2.0.3					
wrap-ansi	6.2.0	https://registry.npmjs.org/wrap-ansi/-/wrap-ansi-6.2.0.tgz	sha512-r6lPcBGxZXlIcymEu7InxDMhdW0KDxpLgoFLcguasxCaJ/SOIZwINatK9KY/tf+ZrlywOKU0UDj3ATXUBfxJXA==		ansi-regex	5.0.0	https://registry.npmjs.org/ansi-regex/-/ansi-regex-5.0.0.tgz	sha512-bY6fj56OUQ0hU1KjFNDQuJFezqKdrAyFdIevADiqrWHwSlbmBNMHp5ak2f40Pm8JTFyM2mqxkG6ngkHO11f/lg==	
wrap-ansi	6.2.0	https://registry.npmjs.org/wrap-ansi/-/wrap-ansi-6.2.0.tgz	sha512-r6lPcBGxZXlIcymEu7InxDMhdW0KDxpLgoFLcguasxCaJ/SOIZwINatK9KY/tf+ZrlywOKU0UDj3ATXUBfxJXA==		ansi-styles	4.2.1	https://registry.npmjs.org/ansi-styles/-/ansi-styles-4.2.1.tgz	sha512-9VGjrMsG1vePxcSweQsN20KY/c4zN0h9fLjqAbwbPfahM3t+NL+M9HC8xeXG2I8pX5NoamTGNuomEUFI7fcUjA==	@types/color-name:^1.1.1,color-convert:^2.0.1
wrap-ansi	6.2.0	https://registry.npmjs.org/wrap-ansi/-/wrap-ansi-6.2.0.tgz	sha512-r6lPcBGxZXlIcymEu7InxDMhdW0KDxpLgoFLcguasxCaJ/SOIZwINatK9KY/tf+ZrlywOKU0UDj3ATXUBfxJXA==		color-convert	2.0.1	https://registry.npmjs.org/color-convert/-/color-convert-2.0.1.tgz	sha512-RRECPsj7iu/xb5oKYcsFHSppFNnsj/52OVTRKb4zP5onXwVF3zVmmToNcOfGC+CRDpfK/U584fMg38ZHCaElKQ==	color-name:~1.1.4
wrap-ansi	6.2.0	https://registry.npmjs.org/wrap-ansi/-/wrap-ansi-6.2.0.tgz	sha512-r6lPcBGxZXlIcymEu7InxDMhdW0KDxpLgoFLcguasxCaJ/SOIZwINatK9KY/tf+ZrlywOKU0UDj3ATXUBfxJXA==		color-name	1.1.4	https://registry.npmjs.org/color-name/-/color-name-1.1.4.tgz	sha512-dOy+3AuW3a2wNbZHIuMZpTcgjGuLU/uBL/ubcZF9OXbDo8ff4O8yVp5Bf0efS8uEoYo5q4Fx7dY9OgQGXgAsQA==	
wrap-ansi	6.2.0	https://registry.npmjs.org/wrap-ansi/-/wrap-ansi-6.2.0.tgz	sha512-r6lPcBGxZXlIcymEu7InxDMhdW0KDxpLgoFLcguasxCaJ/SOIZwINatK9KY/tf+ZrlywOKU0UDj3ATXUBfxJXA==		is-fullwidth-code-point	3.0.0	https://registry.npmjs.org/is-fullwidth-code-point/-/is-fullwidth-code-point-3.0.0.tgz	sha512-zymm5+u+sCsSWyD9qNaejV3DFvhCKclKdizYaJUuHA83RLjb7nSuGnddCHGv0hk+KY7BMAlsWeK4Ueg6EV6XQg==	
wrap-ansi	6.2.0	https://registry.npmjs.org/wrap-ansi/-/wrap-ansi-6.2.0.tgz	sha512-r6lPcBGxZXlIcymEu7InxDMhdW0KDxpLgoFLcguasxCaJ/SOIZwINatK9KY/tf+ZrlywOKU0UDj3ATXUBfxJXA==		string-width	4.2.0	https://registry.npmjs.org/string-width/-/string-width-4.2.0.tgz	sha512-zUz5JD+tgqtuDjMhwIg5uFVV3dtqZ9yQJlZVfq4I01/K5Paj5UHj7VyrQOJvzawSVlKpObApbfD0Ed6yJc+1eg==	emoji-regex:^8.0.0,is-fullwidth-code-point:^3.0.0,strip-ansi:^6.0.0
wrap-ansi	6.2.0	https://registry.npmjs.org/wrap-ansi/-/wrap-ansi-6.2.0.tgz	sha512-r6lPcBGxZXlIcymEu7InxDMhdW0KDxpLgoFLcguasxCaJ/SOIZwINatK9KY/tf+ZrlywOKU0UDj3ATXUBfxJXA==		strip-ansi	6.0.0	https://registry.npmjs.org/strip-ansi/-/strip-ansi-6.0.0.tgz	sha512-AuvKTrTfQNYNIctbR1K/YGTR1756GycPsg7b9bdV9Duqur4gv6aKqHXah67Z8ImS7WEz5QVcOtlfW2rZEugt6w==	ansi-regex:^5.0.0
gensync	1.0.0-beta.1	https://registry.npmjs.org/gensync/-/gensync-1.0.0-beta.1.tgz	sha512-r8EC6NO1sngH/zdD9fiRDLdcgnbayXah+mLgManTaIZJqEC1MZstmnox8KpnI2/fxQwrp5OpCOYWLp4rBl4Jcg==						
y18n	4.0.0	https://registry.npmjs.org/y18n/-/y18n-4.0.0.tgz	sha512-r9S/ZyXu/Xu9q1tYlpsLIsa3EeLXXk0VwlxqTcFRfg9EhMW+17kbt9G0NrgCmhGb5vT2hyhJZLfDGx+7+5Uj/w==						
execa	3.4.0	https://registry.npmjs.org/execa/-/execa-3.4.0.tgz	sha512-r9vdGQk4bmCuK1yKQu1KTwcT2zwfWdbdaXfCtAh+5nU/4fSX+JAb7vZGvI5naJrQlvONrEB20jeruESI69530g==	cross-spawn:^7.0.0,get-stream:^5.0.0,human-signals:^1.1.1,is-stream:^2.0.0,merge-stream:^2.0.0,npm-run-path:^4.0.0,onetime:^5.1.0,p-finally:^2.0.0,signal-exit:^3.0.2,strip-final-newline:^2.0.0					
hard-source-webpack-plugin	0.13.1	https://registry.npmjs.org/hard-source-webpack-plugin/-/hard-source-webpack-plugin-0.13.1.tgz	sha512-r9zf5Wq7IqJHdVAQsZ4OP+dcUSvoHqDMxJlIzaE2J0TZWn3UjMMrHqwDHR8Jr/pzPfG7XxSe36E7Y8QGNdtuAw==		chalk	2.4.2	https://registry.npmjs.org/chalk/-/chalk-2.4.2.tgz	sha512-Mti+f9lpJNcwF4tWV8/OrTTtF1gZi+f8FqlyAdouralcFWFQWF2+NgCHShjkCb+IFBLq9buZwE1xckQU4peSuQ==	ansi-styles:^3.2.1,escape-string-regexp:^1.0.5,supports-color:^5.3.0
hard-source-webpack-plugin	0.13.1	https://registry.npmjs.org/hard-source-webpack-plugin/-/hard-source-webpack-plugin-0.13.1.tgz	sha512-r9zf5Wq7IqJHdVAQsZ4OP+dcUSvoHqDMxJlIzaE2J0TZWn3UjMMrHqwDHR8Jr/pzPfG7XxSe36E7Y8QGNdtuAw==		semver	5.7.1	https://registry.npmjs.org/semver/-/semver-5.7.1.tgz	sha512-sauaDf/PZdVgrLTNYHRtpXa1iRiKcaebiKQ1BJdpQlWH2lCvexQdX55snPFyK7QzpudqbCI0qXFfOasHdyNDGQ==	
universalify	0.1.2	https://registry.npmjs.org/universalify/-/universalify-0.1.2.tgz	sha512-rBJeI5CXAlmy1pV+617WB9J63U6XcazHHF2f2dbJix4XzpUF0RS3Zbj0FGIOCAva5P/d/GBOYaACQ1w+0azUkg==						
html-entities	1.3.1	https://registry.npmjs.org/html-entities/-/html-entities-1.3.1.tgz	sha512-rhE/4Z3hIhzHAUKbW8jVcCyuT5oJCXXqhN/6mXXVCpzTmvJnoH2HL/bt3EZ6p55jbFJBeAe1ZNpL5BugLujxNA==						
safe-buffer	5.2.1	https://registry.npmjs.org/safe-buffer/-/safe-buffer-5.2.1.tgz	sha512-rp3So07KcdmmKbGvgaNxQSJr7bGVSVk5S9Eq1F+ppbRo70+YeaDxkw5Dd8NPN+GD6bjnYm2VuPuCXmpuYvmCXQ==						
@types/color-name	1.1.1	https://registry.npmjs.org/@types/color-name/-/color-name-1.1.1.tgz	sha512-rr+OQyAjxze7GgWrSaJwydHStIhHq2lvY3BOC2Mj7KnzI7XK0Uw1TOOdI9lDoajEbSWLiYgoo4f1R51erQfhPQ==						
worker-farm	1.7.0	https://registry.npmjs.org/worker-farm/-/worker-farm-1.7.0.tgz	sha512-rvw3QTZc8lAxyVrqcSGVm5yP/IJ2UcB3U0graE3LCFoZ0Yn2x4EoVSqJKdB/T5M+FLcRPjz4TDacRf3OCfNUzw==	errno:~0.1.7					
postcss-env-function	2.0.2	https://registry.npmjs.org/postcss-env-function/-/postcss-env-function-2.0.2.tgz	sha512-rwac4BuZlITeUbiBq60h/xbLzXY43qOsIErngWa4l7Mt+RaSkT7QBjXVGTcBHupykkblHMDrBFh30zchYPaOUw==	postcss:^7.0.2,postcss-values-parser:^2.0.0					
launch-editor-middleware	2.2.1	https://registry.npmjs.org/launch-editor-middleware/-/launch-editor-middleware-2.2.1.tgz	sha512-s0UO2/gEGiCgei3/2UN3SMuUj1phjQN8lcpnvgLSz26fAzNWPQ6Nf/kF5IFClnfU2ehp6LrmKdMU/beveO+2jg==	launch-editor:^2.2.1					
pretty-bytes	5.4.1	https://registry.npmjs.org/pretty-bytes/-/pretty-bytes-5.4.1.tgz	sha512-s1Iam6Gwz3JI5Hweaz4GoCD1WUNUIyzePFy5+Js2hjwGVt2Z79wNN+ZKOZ2vB6C+Xs6njyB84Z1IthQg8d9LxA==						
prettier	1.19.1	https://registry.npmjs.org/prettier/-/prettier-1.19.1.tgz	sha512-s7PoyDv/II1ObgQunCbB9PdLmUcBZcnWOcxDh7O0N/UwDEsHyqkW+Qh28jW+mVuCdx7gLB0BotYI1Y6uI9iyew==						
ms	2.1.2	https://registry.npmjs.org/ms/-/ms-2.1.2.tgz	sha512-sGkPx+VjMtmA6MX27oA4FBFELFCZZ4S4XqeGOXCv68tT+jb3vk/RyaKWP0PTKyWtmLSM0b+adUTEvbs1PEaH2w==						
browserify-cipher	1.0.1	https://registry.npmjs.org/browserify-cipher/-/browserify-cipher-1.0.1.tgz	sha512-sPhkz0ARKbf4rRQt2hTpAHqn47X3llLkUGn+xEJzLjwY8LRs2p0v7ljvI5EyoRO/mexrNunNECisZs+gw2zz1w==	browserify-aes:^1.0.4,browserify-des:^1.0.0,evp_bytestokey:^1.0.0					
@babel/helper-replace-supers	7.10.4	https://registry.npmjs.org/@babel/helper-replace-supers/-/helper-replace-supers-7.10.4.tgz	sha512-sPxZfFXocEymYTdVK1UNmFPBN+Hv5mJkLPsYWwGBxZAxaWfFu+xqp7b6qWD0yjNuNL2VKc6L5M18tOXUP7NU0A==	@babel/helper-member-expression-to-functions:^7.10.4,@babel/helper-optimise-call-expression:^7.10.4,@babel/traverse:^7.10.4,@babel/types:^7.10.4					
assert	2.0.0	https://registry.npmjs.org/assert/-/assert-2.0.0.tgz	sha512-se5Cd+js9dXJnu6Ag2JFc00t+HmHOen+8Q+L7O9zI0PqQXr20uk2J0XQqMxZEeo5U50o8Nvmmx7dZrl+Ufr35A==	es6-object-assign:^1.1.0,is-nan:^1.2.1,object-is:^1.0.1,util:^0.12.0					
lodash.templatesettings	4.2.0	https://registry.npmjs.org/lodash.templatesettings/-/lodash.templatesettings-4.2.0.tgz	sha512-stgLz+i3Aa9mZgnjr/O+v9ruKZsPsndy7qPZOchbqk2cnTU1ZaldKK+v7m54WoKIyxiuMZTKT2H81F8BeAc3ZQ==	lodash._reinterpolate:^3.0.0					
union-value	1.0.1	https://registry.npmjs.org/union-value/-/union-value-1.0.1.tgz	sha512-tJfXmxMeWYnczCVs7XAEvIV7ieppALdyepWMkHkwciRpZraG/xwT+s2JN8+pr1+8jCRf80FFzvr+MpQeeoF4Xg==	arr-union:^3.1.0,get-value:^2.0.6,is-extendable:^0.1.1,set-value:^2.0.1					
